left,right,match,pred_ditto_xl,pred_chatgpt_0,pred_finetune_ada,pred_finetune_curie,pred_finetune_ada_large,pred_finetune_curie_large
title: Sony a7RII Full-frame Mirrorless Interchangeable-Lens Camera DSLM - Texas Media Systems,title: Sony - Alpha a7R II Full-Frame Mirrorless Camera (Body Only) Black,True,False,True,True,True,True,True
title: Sigma Zoom Telephoto 70-300mm f/4-5.6 DG Macro Autofocus Lens for Nikon AF AF - Fumfie.com,title: Sigma 70-300mm F4-5.6 DG Macro (Nikon) - Prijzen @NL Tweakers@NL,True,True,True,True,True,True,True
title: Nikon AF-S 16-35mm f/4G ED VR - Prijzen @NL Tweakers@NL,title: Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR - Prijzen @NL Tweakers@NL,False,False,False,False,False,False,True
title: Nikkor AF 16mm F2.8D Fisheye Aden Camera   Nikkor Fisheye | Digital SLR Cameras Toronto Canada Store,title: Nikkor AF-D 16mm f/2.8 Fisheye Fisheye - Nikon Lenses Our brands,True,True,True,True,True,True,True
title: Transcend 4GB Secure Digital High-Capacity(SDHC) Class 2 SDHC Flash Memory Product data Transcend Memory memory cards (TS4GSDHC),title: Transcend Secure Digital Card SDHC Class 10 16GB - 8GB,False,False,False,False,False,False,False
title: Aluratek ADPF08SF 8-Inch Digital Photo Frame -800x600 Hi Resolution Lighting & Studio - Page 211 | EISF,title: Canon EOS 70D Digital SLR Camera (Body Only) Digital Cameras - Page 3 | EISF,False,False,False,False,False,False,True
title: Avermedia U50 USB FlexArm Document Camera VISIONU50 AVerMedia Technologies Inc. Document Cameras - Page 3 | Office Outlet Express,title: mimio MimioView 340H - document camera  mimio camera 1771044 Document Cameras & Overhead Projectors CDWG.com,False,False,False,False,True,False,True
title: mydlink™ Home Monitor 360 DCS 5010L mydlink 360 | D-Link,title: EyeOn Pet Monitor HD 360 DCS-855L/P EyeOn 360 | D-Link Finland,False,False,False,False,False,False,True
title: SanDisk Extreme PRO 16GB Compact Flash Memory Card UDMA 7 Speed Up To 160MB/s- SDCFXPS-016G-X46 (Label May Change) Camera & Photo Accessories - Page 171 | All Tech Toys,title: Sandisk 16GB Extreme Pro Compact Flash Card,True,True,True,True,True,True,True
title: PowerLine HD Day Night Cloud Camera Kit DCS-6045LKT PowerLine Day/Night Kit | D-Link,title: Outdoor HD PoE Day/Night Cloud Camera DCS-2310L Outdoor Camera | D-Link,False,False,False,False,False,False,True
title: Manfrotto 501P Video Plate Long Long - Quick release plate Tripod,title: Action outdoor Suction Cup with Plate Plate comprar e ofertas na Scubastore,False,False,False,False,False,False,False
title: Kingston Digital 16 GB Class 4 microSDHC Flash Card with SD Adapter (SDC4/16GBET) Camera & Photo Accessories - Page 3 | All Tech Toys,title: Kingston Digital 16 GB Class 4 microSDHC Flash Card with SD Adapter (SDC4/16GBET) Other Tech Accessories - Page 6 | All Toys,True,True,True,True,True,True,True
title: D-Link DCS-4802E 2 Megapixel Network Camera - Colour  | Novatech,title: Outdoor HD Wireless Day/Night Cloud Camera DCS-2332L Outdoor Camera | D-Link Hellas,False,False,False,False,False,False,True
title: Canon Digital Gadget Bag 200DG  Canon 200DG - 9320A003 Camera Accessories CDW.com,title: Canon Gadget Bag 2400 - case for camera  Canon camera 7507A004 Camera & Camcorder Cases CDW.com,False,False,False,False,False,False,True
title: Videocámara CANON HFM-500  Videocámara Alkosto Tienda Online,title: Canon VIXIA HF M500 (HFM500) Flash Memory Camcorder Camcorder - Fumfie.com,True,True,True,True,True,True,True
title: GoPro HERO4 Silver GoPro | All Fitness Gadgets,"title: GoPro Protective Lens + Covers for HERO3, HERO3+ AND HERO4  GoPro | Unique Photo",False,False,False,False,False,False,False
title: Canon PowerShot SX60 HS Wi-Fi Digital Camera,title: Canon 1900B002 CL-31 Tricolor ink cartridge MP210,False,False,False,False,False,False,True
title: Transcend 128 GB High Speed 10 UHS-3 Flash Memory Card 95/60 MB/s (TS128GSDU3) Computer Accessories & Peripherals - Page 1217 | 5 Free Hosting,title: Transcend TS128GSDU3 128gb Sdxc Class 3 Uhs-I U3 U3 for $93.25.,True,True,True,True,True,True,True
title: GoPro Jaws Flex Clamp Mount GoPro Jaws,title: GoPro Universal Jaws Clamp Mount Aden Camera  Digital Cameras Toronto Canada Store  GoPro Mount | SLR,True,True,False,True,True,True,True
title: Transcend TS32GCF133 32 GB CompactFlash,title: Transcend - flash memory card 32 GB CompactFlash  Transcend CompactFlash TS32GCF133 Flash Memory Cards CDW.com,True,True,True,True,True,True,True
title: SDSDB-032G-B35 SDSDB-032G-B35-NR | NETRAMï¿½,title: Sandisk 32GB SDSDAA-032G SDHC Card 15MB/s Class 4 Bulk,True,True,False,False,False,False,True
title: Canon - EOS 80D DSLR Camera with EF-S 18-135mm Lens Video Creator Kit Black,title: T Speed Booster Ultra 0.71x Adapter for Canon Full-Frame EF Mount Lens to Micro Four Thirds Camera,False,False,False,False,False,False,True
title: D300S DSLR Camera (Body Only) Nikon 25464 B&H Photo Video,title: Nikon D610 DSLR Camera (Body Only) Only) - Fumfie.com,False,False,False,False,False,False,True
title: Canon Rebel T7i with 18-55mm IS STM Lens Lens | McBain Camera Canada,title: Canon EOS 5D Mark IV Digital SLR Camera Body Only  Search Results at Unique Photo,False,False,False,False,False,False,False
title: Full HD PoE Day/Night Network Camera DCS-2210L Full Camera | D-Link Italia,title: Wireless N Pan&Tilt Sound Detection Cloud Camera DCS-5020L Wireless Camera | D-Link Deutschland,False,False,False,False,True,False,True
title: Transcend 128 GB High Speed 10 UHS-3 Flash Memory Card 95/60 MB/s (TS128GSDU3) Computer Accessories & Peripherals - Page 1217 | 5 Free Hosting,title: Soft Digits Accessories Kit for GoPro Hero 5 4 3+ 3 2 1 Session Accessory Bundle Set Action Camera SJ4000 SJ5000 SJ6000 Xiaomi Yi-Flotation Handle+Head Strap+Chest Strap Camcorder Bundles - Page | Come As You Arts,False,False,False,False,False,False,True
title: GoPro HDMI Cable Cable AHDMC-301 - Filmtools,title: GoPro HERO5 CHDHX-501 - Black Black The Open Box Store,False,False,False,False,False,False,True
title: Canon VIXIA HF M500 (HFM500) Flash Memory Camcorder Camcorder - Fumfie.com,title: Canon VIXIA HF M50 (HFM50) Flash Memory Camcorder Camcorder - Fumfie.com,False,False,False,True,False,True,True
title: Metabones Canon EF an MFT T Speed Booster Ultra Ultra - Objektivadapter Objektivzubehör Objektiv,title: Metabones Canon EF to Micro Four Thirds T Speed Booster ULTRA 0.71x (Black Matt),True,True,True,True,True,True,True
title: Canon EF 40mm f/2.8 STM  Canon STM Standard pancake prime lens for EOS SLR cameras at Crutchfield.com,title: Canon EF 40mm f/2.8 STM Lens - 6310B002 6310B002 | Texas Media Systems,True,False,True,True,True,True,True
title: Canon EF wide-angle lens - 20 mm  Canon mm 2509A003 Camera & Camcorder Lenses CDW.com,title: Canon EF-S zoom lens - 18 mm 55 mm  Canon 8114B002 Camera & Camcorder Lenses CDW.com,False,False,False,False,False,False,True
title: Transcend 16GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS16GSDHC10) Digital Camera Accessories | All Tech Toys,title: Garmin Rechargeable NiMH Battery for GPSMAP 64s/Oregon 600 Series GPS Chargers & Accessories - Page 181 | All Tech Toys Batteries,False,False,False,False,False,False,False
title: Kupo 40 Inch Extension Grip Arm with Big Handle - Black  Lightstands | Unique Photo,title: Kupo 40 Black Extension Grip Arm Arm KG203511 - Filmtools,True,True,True,True,True,False,True
title: Canon EOS 5D Mark IV 4K Wi-Fi Digital SLR Camera & EF 24-105mm f/4L IS II USM Lens,title: Nikon D3100 Digital SLR Camera with 18-55mm and 55-200mm NIKKOR VR Lenses Lenses - Fumfie.com,False,False,False,False,False,False,True
title: Kingston - flash memory card 16 GB microSDHC UHS-I  Kingston UHS-I SDCAC/16GB Flash Memory Cards CDW.com,title: Canon FS200 Flash Memory Camcorder (Misty Silver) Silver) - Fumfie.com,False,False,False,False,False,False,False
title: Canon PowerShot SX60 HS Wi-Fi Digital Camera,title: Canon Powershot SX60 16.1MP Digital Camera 65x Optical Zoom Lens 3-inch LCD Tilt Screen (Black) Point & Shoot Bundles | EISF,True,True,True,True,True,True,True
title: Sony AS30V High Definition POV Action Video Camera HDR-AS30V Sony | All Fitness Gadgets,title: Action outdoor Red Filter Goalinn Filter kup i oferty,False,False,False,False,False,False,False
title: GoPro Rechargeable Battery (for HERO4 Black/HERO4 Silver) (GoPro Official Accessory) Video - Page 5 | EISF,title: GoPro Rechargeable Battery (for HERO4 Black/HERO4 Silver) (GoPro Official Accessory) Accessories - Page 985 | EISF,True,True,True,True,True,True,True
title: SanDisk Extreme Pro 64GB SDHC UHS-I Card (SDSDXXG-064G-GN4IN) Computer Accessories & Peripherals - Page 2991 | Laptops Outlet Direct,title: Cameron Sino Replacement battery for AEG BWS12CBWS L1215P Chargers & Accessories - Page 271 | All Tech Toys Batteries,False,False,False,False,False,False,False
title: Smart Home Security Kit DCH-107KT Smart Kit | D-Link,title: Smart Home HD Starter Kit DCH-100KT Smart Kit | D-Link,False,False,True,False,False,False,True
title: Cámara CANON EOS Rebel SL1  Cámara Alkomprar.com,title: Canon EOS Rebel T3i (Body Only) Prices - CNET,False,False,False,False,False,False,True
title: GoPro HD Cameras AHDMC-301  GoPro AHDMC-301: Micro HDMI Cable | JEGS,title: GoPro HERO4 Silver GoPro | All Fitness Gadgets,False,False,False,False,False,False,True
title: Manfrotto 055 Series 67 4-Section Carbon Fiber Tripod,title: Manfrotto MK190XPRO4-BHQ2 Aluminum 4 Section Tripod Kit w/ Ball Head  - Optics4Birding,False,False,False,False,False,False,True
title: Manfrotto MVR911ECCN HDSLR Clamp-on Remote Control (Black) Accessories - Page 794 | EISF,title: Nilox Remote Control F60 Evo Bikeinn Evo anfugen und sonderangebote,False,False,False,False,False,False,False
title: Canon LC-E6 - battery charger  Canon charger 3348B001 Digital Camera Accessories CDW.com,title: Zebra - battery charger  Zebra charger P1070125-001 Scanner Accessories CDW.com,False,False,False,False,True,True,True
title: Used Olympus M.Zuiko Digital ED 40-150mm f/2.8 PRO Lens L - Excellent  Mirrorless Used,title: Olympus M.Zuiko Digital - telephoto zoom lens 40 mm 150 mm  Olympus V315050BU000 Camera & Camcorder Lenses CDW.com,True,True,True,True,True,False,True
"title: Kupo 40-Inch Extension Grip Arm with Big Handle - Black, KG203511 Accessories Page 486 | EISF","title: Kupo 40-Inch Extension Grip Arm with Big Handle - Black, KG203511 Video Page 571 | EISF",True,True,True,True,True,True,True
title: Sony a6000 Body (Black) (ILCE6000/B) w/ Lexar Professional 633x 64GB SDXC Card   Sony <br/> | Digital SLR Camera Toronto Canada Store Cameras Aden,title: Sony a6000 w/16-50mm Power Zoom (Silver) (ILCE6000L/S) w/ Lexar Professional 633x 64GB SDXC Card  Aden Camera Digital Cameras Toronto Canada Store  Sony <br/> | SLR,False,False,True,True,True,True,True
title: GoPro Floating Hand Grip Action Camera Mount Mount LN68139 - AFHGM-001 | SCAN UK,title: GoPro Auto Charger with Dual USB Ports for GoPro HERO  | Unique Photo,False,False,False,False,True,False,True
"title: LUMIX G Vario Lens, 14-45mm, F3.5-5.6 ASPH., Micro Four Thirds, MEGA Optical I.S. - H-FS014045 ,  Panasonic Lumix VARIO 14-45mm / ASPH. O.I.S. Lens",title: Panasonic - Lumix 7-14mm f/4.0 G VARIO Wide-Angle Zoom Lens For Micro Four Thirds Black,False,False,False,False,False,False,True
title: HD Wireless N Day/Night Outdoor Cloud Camera DCS-2330L HD Camera | D-Link,title: Full HD PoE Day/Night Network Camera DCS-2210L Full Camera | D-Link,False,False,False,False,False,False,True
title: Manfrotto 501PLONG Long Quick Release Plate 501plong on Markertek - America's Broadcast Supply House,title: Manfrotto 501PLONG Long Quick Release Plate Manfrotto%20501pl on Markertek - America's Broadcast Supply House,True,True,True,True,True,True,True
title: Sony SEL35F18 35mm f/1.8 OSS  Sony OSS Standard prime lens for APS-C sensor E-mount mirrorless cameras at Crutchfield.com,title: Sony SEL 35mm f/1.8 OSS E-mount (SEL35F18)  Aden Camera  Sony | Digital SLR Cameras Toronto Canada Store,True,True,True,True,True,True,True
title: GoPro Jaws Flex Clamp Mount GoPro Jaws,title: GoPro HERO3+ Black Edition Camera Camera - Fumfie.com,False,False,False,False,False,False,True
title: SanDisk Extreme 64GB CompactFlash Memory Card (SDCFXSB-064G-G46) Computer Accessories & Peripherals - Page 39 | 5 Free Hosting,title: SanDisk Extreme PRO 64GB Compact Flash Memory Card UDMA 7 Speed Up To 160MB/s- SDCFXPS-064G-X46 (Label May Change) Computer Accessories & Peripherals - Page 33 | 5 Free Hosting,False,False,True,False,False,False,True
title: Canon Digital Rebel T7i 18-55mm Kit Kit | Infocus Camera & Imaging,"title: Canon BP-2L14 Lithium-Ion Battery Pack (7.4v, 1450mAh) - for Canon Camcorder  Batteries | Unique Photo",False,False,False,False,True,False,False
title: GoPro Rechargeable Battery (for HERO4 Black/HERO4 Silver) (GoPro Official Accessory) Accessories - Page 985 | EISF,title: GoPro Dual Battery Charger + (for HERO4 Black/HERO4 Silver) (GoPro Official Accessory) Camcorders - Page 2 | Come As You Arts,False,False,True,False,True,False,False
title: Wi Fi Pan Tilt Day Night Camera DCS-5000L Wi Camera | D-Link Finland,title: Wi Fi Pan Tilt Day Night Camera DCS-5000L Wi Camera | D-Link Italia,True,True,True,True,True,True,True
title: Canon EOS 60D (no lens included)  Canon included) 18-megapixel digital SLR camera body with HD video mode at Crutchfield.com,title: Canon EOS 7D (no lens included)  Canon included) 18-megapixel digital SLR camera body with HD video mode at Crutchfield.com,False,False,False,False,False,False,False
title: Manfrotto MT190XPRO4 4 Section Aluminum Tripod Legs with Q90 Column (Black) Camera & Photo Accessories - Page 2461 | All Tech Toys,title: Manfrotto 190 Aluminum 4-Section Tripod  Manfrotto Tripod | SHIPS FREE! - EuroOptic.com,True,True,True,True,True,True,True
title: Canon Deluxe Gadget Bag 100EG Camera Cases | EISF,title: Canon Gadget Bag 10EG Deluxe Semi-hard for Camera  Canon Camera - 6231A001 ReStockIt,False,False,True,True,False,False,True
title: Canon EF 40mm f/2.8 STM Lens - 6310B002 6310B002 | Texas Media Systems,title: FE 24-70mm f/2.8 GM Lens,False,False,False,False,False,False,True
title: Sigma 10-20mm f/4-5.6 (D) EX DC AF Lens for Sony Alpha Digital SLR Cameras Cameras - Fumfie.com,title: Kingston Digital 16 GB Class 4 microSDHC Flash Card with SD Adapter (SDC4/16GBET) Other Tech Accessories - Page 6 | All Toys,False,False,False,False,False,False,True
"title: Panasonic Lumix TS20 (Blue),  Panasonic  Prices - CNET",title: Panasonic Lumix TS20 16.1 MP TOUGH Waterproof Digital Camera with 4x Optical Zoom (Blue) (OLD MODEL) Cameras | EISF,True,True,True,True,True,True,True
title: Canon EF zoom lens - 24 mm 70 mm  Canon 6313B002 Camera & Camcorder Lenses CDW.com,title: EF 100mm f/2.8L Macro IS USM Lens,False,False,False,False,False,False,True
title: Cámara CANON EOS Rebel SL1  Cámara Alkomprar.com,title: Canon EOS Rebel SL1/100D DSLR Camera with EF-S 18-55mm f/3.5-5.6 IS STM Lens Lens - Fumfie.com,True,False,True,True,True,False,True
title: Canon - EF 70–300mm f/4–5.6L IS USM Telephoto Zoom Lens White,title: T Speed Booster Ultra 0.71x Adapter for Canon Full-Frame EF Mount Lens to Micro Four Thirds Camera,False,False,False,False,False,False,True
"title: LUMIX® FZ100 14.1 Megapixel Digital Camera DMC-FZ100K ,  Panasonic Product Support - DMC-FZ100K",title: Panasonic LUMIX G X VARIO 12-35mm / F2.8 ASPH Camera Lens Lens - H-HS12035 Abt,False,False,False,False,False,False,False
title: GoPro HERO4 Silver GoPro | All Fitness Gadgets,"title: Rugged, Waterproof, Professional Silver edition Action Video camera by GoPro Hero4 Rugged Waterproof Hero4 LN60236 - CHDHY-401 | SCAN UK",True,True,True,True,True,True,True
"title: Arlo Security System - 3 Wire-Free HD Cameras, Indoor/Outdoor, Night Vision (VMS3330) Surveillance Systems | EISF",title: Dual HERO System for HERO3+ Black Edition Cameras,False,False,False,False,False,False,True
title: Netgear VMA1100-10000S vma110010000s Arlo Table Ceiling Wall Mnt For Wire-Free Hd Sec Camera Camera.,title: Netgear Arlo Wireless Portable Night Vision 2x HD Camera Security System System LN63707 - VMS3230-100EUS | SCAN UK,False,False,True,False,True,False,True
title: Canon EOS 80D DSLR Camera (Body)  Canon (Body) | Digital SLR Toronto Canada Store Cameras Aden,title: GoPro HERO3+ Black Edition Camera Camera - Fumfie.com,False,False,False,False,False,False,False
"title: SanDisk Ultra microSDXC 200GB 90MB/s, UHS-I/Class 10 90MB/s",title: Jumelle Conquest Hd 10 X 42 Zeiss CONQUEST HD x,False,False,False,False,False,False,True
title: Manfrotto MVR911ECCN HDSLR Clamp-on Remote Control (Black) Accessories - Page 794 | EISF,title: Canon TC-80N3 Camera Remote Control /Timer /Timer - remote controls accessories,False,False,False,False,False,False,False
title: Kingston microSD Action Camera UHS-I U3 16GB - Prijzen @NL Tweakers@NL,title: Kingston MicroSD Action Camera 16GB Clase 10 UHS-I U3 + Adaptador Adaptador |PcComponentes,True,True,True,True,True,True,True
title: 5 PACK Transcend TS32GSDHC10 5 x 32GB SDHC Class 10 Flash Memory Card Camera & Photo Accessories - Page 4121 | All Tech Toys,title: Transcend 128GB SDXC Class 10 Flash Memory Card Up to 30MB/s (TS128GSDXC10) Memory Cards | Laptops Outlet Direct,False,False,False,False,False,False,True
title: Veho VCC-005 MUVI HD NPNG Body Camera/Action Camcorder Special Edition  Consumer Video Cameras | Unique Photo,title: Veho VCC-005-MUVI-HD10 Mini HD Body Camera/Action Camcorder  Consumer Video Cameras | Unique Photo,False,False,True,False,True,False,True
title: GoPro HDMI Cable Cable | Sportsman's Warehouse,title: GoPro Wall Charger Charger - Razor Reef,False,False,False,False,False,False,False
title: Fujifilm Instax Mini Film Twin Pack (20 Pictures)  | Unique Photo,title: Fujifilm Instax Mini 8 Instant Film Camera (Black) Film Cameras | EISF,False,False,False,False,True,False,True
